"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"chr1:155205577:155205580",-1.21461333769272,1.01998919241554,6.2668973740306,-2.85167506878749,1.94905232619326,0.251041787304412,0.793033508360784,0.90315351438972,-4.55644034956729,-2.23824223174352,-0.61941101076705,0.354757489483717,0.911786892809588,-0.214841937812225,0.458333276168016,-0.916330410820006,-1.94078532425997,2.4220106635049,0.122493379361286,0.600122945384274
"chr1:155209678:155209681",-0.370313973419695,0.698852316859267,1.31971331159571,1.59756144838502,0.746566282718567,1.46790992754194,0.216007513719373,0.780091800425156,0.210877626987073,0.101422986724607,-0.915437881535471,-0.606232779846475,0.368793764243906,1.91310727970973,-1.24136744527021,0.286173190692674,0.410008190573033,-0.665535572278012,0.363827900975531,-0.306061547708619
"chr1:155209726:155209729",-0.0834673977318919,0.277179722185866,0.392979034335332,0.679937872291056,0.230044625237194,0.551433301972388,0.0890181769231905,0.289877497355285,0.160294847707195,-0.0343885853475367,-0.301941892038236,-0.167429505210445,0.0443861054436628,0.504201323520786,-0.348061754306381,0.0194049030073579,0.038777268253434,-0.111147173047378,0.0783247904824187,-0.0702820884755834
"chr1:155264078:155264081",11.0518055617094,-14.2084240054853,2.75598344187327,-0.688802575398289,-1.09961652084982,4.23497314884266,-3.9460671517402,-0.143117794495867,-0.178886966878599,-0.334833349326867,-0.0940973393153088,0.81384899005469,-0.525104623859789,1.95567121046781,-0.495126389901258,-1.00529173771106,-0.738447449513241,1.01250276713102,0.450385448734528,1.22680846169244
"chr1:155264097:155264100",10.8403352286719,-13.6087290636442,2.15627201200629,-1.16998792080422,-1.11899029586842,3.91813009441744,-3.29844471478753,1.02820498008213,0.0577652358258782,-0.497376877741895,-0.0560393291618915,-0.366975461649275,0.610133071721115,1.3553365003348,-1.08822000861303,-0.972869097562677,-1.35089216931138,1.33957770616094,0.222085843766897,-1.15834218591839
"chr1:155265341:155265344",11.4101484815756,-14.5734849790541,2.67290854664423,-0.711473760293379,-0.922113205463755,3.86512305240256,-3.6823243211907,0.433276854835501,-0.149650680735795,-0.235790772178513,-0.658330566786761,0.106077643551923,-0.204956701775771,1.67294546337207,-0.559834520908931,-0.985782057904729,-1.27375573569685,1.12524678625712,-0.166634748477652,-0.382773501418309
"chr1:155270012:155270030",0.956929353421321,0.629729391764719,-2.62742020143526,-2.87692419209424,-0.0281695648871696,0.737941081970245,-0.476744368058632,-0.213327193156908,1.09750602357621,-0.815179000491771,-4.21129662459062,2.11449708826723,2.79894052246489,1.12447667680085,-0.851098425547512,-3.00336826312015,0.947114338791368,2.37387210419354,0.782551636459069,0.0632962953226125
"chr1:156084802:156084805",11.9519004171373,-15.2215756767652,2.76502448083527,-0.720458687326521,-1.10734448014363,3.72234552335438,-4.17074149412302,0.894262338005191,-0.174777904790373,-0.214270626168133,-1.01523328817293,-0.194795766007427,-0.107280584649663,1.57420301558729,-0.551002768043555,-0.964467253463014,-1.3527680942331,1.1043920247306,-0.151532671112261,-0.185930351788042
"chr1:156084911:156084917",12.1378642964665,-15.0691988929893,2.03679404436393,-0.60470377289158,0.625190397435551,1.80205480814424,-0.976448061960717,1.89425181037137,-0.00559117350539425,0.341740449918694,-2.17988664647653,-1.47929375065311,0.184092911513618,1.31135247388523,-0.529809795269205,-1.04880454145581,-2.21837079722257,1.31207959089721,-0.910041939022251,-1.93165586470257
"chr1:156085042:156085045",10.9017527776259,-13.6633656900573,2.18876921117125,-0.503155607019834,-0.71000373306794,1.7831722516958,-3.54561205267129,2.47118889511528,-0.170515236828777,0.120086538238864,-2.54695750051775,-1.81611972089253,0.414587955410904,0.713227633866518,-0.416758021016864,-0.726311297600845,-2.11158333423558,1.01600139429475,-1.14851425205738,-2.12979822938749
"chr1:156100417:156100420",2.91861065909295,-2.17840809712179,-1.60290896840893,-3.05773647431515,-1.35570699860395,1.78414881722068,0.117398830359713,3.02399041725654,0.716905352368929,-0.67816764919034,0.856377070890742,-2.8570611723753,1.97161395401551,0.347690031084042,-1.71490667241706,-1.52165511817077,-0.96243099010326,1.58871912694779,0.39405338747436,-1.65718312903737
"chr1:156104267:156104276",0.972731442630065,2.28473705851964,-3.77796143136737,-7.24001240781879,-1.84333214039654,5.44673871244348,1.15827261785379,3.57042786656093,-0.302593954799281,1.51275206073795,-1.27018347882783,-1.95709601009433,-3.19141631908171,2.81883319768991,0.57759061538333,-1.22144233381295,-1.93658787951124,0.952779758341447,-0.762707517435061,0.984896722954094
"chr1:156104303:156104306",6.82318499412618,-8.0735551548765,0.667005917145766,-0.73411819893915,-0.553452926737174,0.0467537575983829,-1.84018591082311,3.14310457004169,0.117607473687415,0.0200266827590403,-1.90092097884338,-2.19426259917833,1.18362044508789,0.0916011407860227,-0.704624848923997,-0.608997126354796,-1.46085253127795,0.874345052303109,-0.290578786300347,-1.29120903276803
"chr1:156104736:156104739",10.8751279497295,-13.7768261599811,2.36566858375335,-0.632926863968857,-0.724810125090217,2.92324397711046,-3.33396249409965,1.30236447815648,-0.131974230744355,-0.0793692823583827,-1.49535007045253,-0.907963887329181,0.214685644455534,1.10975281882382,-0.552193403371438,-0.846788683853557,-1.86407699818867,1.13811221815867,-0.984072672907957,-2.36852933457032
"chr1:156105818:156105821",10.9992314731754,-13.9188948803801,2.3765279207471,-0.617804755607773,-0.737431153144524,2.81071681938462,-3.41887689108761,1.46073538136358,-0.142344740042095,-0.051872218466328,-1.65821552462916,-1.02541903456225,0.22826682781567,1.07206007758355,-0.528030740745084,-0.83803232381581,-1.89577515405862,1.12195979929473,-0.997637727558152,-2.26535196633499
"chr1:158641928:158641931",8.17067373841014,-10.3189963281419,1.69433345064241,-0.483956512792204,-0.242869979409623,2.15517004990562,-1.76233918551414,0.732910470710356,-0.0484611768791915,0.0194642373363143,-0.941243751967566,-0.502778880023812,0.0722031076177018,0.940275206160996,-0.392481920797672,-0.665131736822241,-1.28592014423923,0.83213346752251,-0.60363217254603,-1.52346894931064
"chr1:160090785:160090788",2.64361360180722,-2.33903070978682,-0.601228895015699,0.358056066378384,-0.639553814672203,-5.46124576703966,-2.30586754410287,5.32054483834537,-0.0451024269915741,0.516633196270145,-2.34937683124831,-1.74453766513961,0.173794468831866,1.12133089736682,-0.445126637821542,-0.674035712379346,-1.74310860157021,0.954087355184986,0.194479527852188,0.555060429147198
"chr1:160097505:160097508",11.394389952742,-14.5109873269955,2.65510182673678,-0.625633122508264,-1.07226397863446,3.40006949114289,-4.07110904812814,0.867731343806324,-0.193832214110606,-0.165147085818073,-0.997424559978851,-0.0530523237596628,-0.268108865405957,1.58710215663785,-0.431057551509614,-0.908343442527882,-1.08697954966457,0.956613973547757,0.147018718754254,0.831375184198127
"chr1:161138292:161138307",8.41308307960434,-9.93903584613134,0.0877711009276649,-0.392352113670332,5.0706351807298,-0.0476422911037296,8.92348435351947,-0.974447770199626,0.540583904914569,1.14631397102221,0.00826355097436795,0.487519142523964,-0.949810772444331,2.48948938385408,-0.322026691645764,-1.24484000609075,-1.38032241967857,1.20801144319561,0.395790444480474,0.637355487093447
"chr1:161139482:161139485",0.0361616691984551,1.80524038545368,0.840314948004609,5.40155116233945,0.735651103461017,3.36055344155173,0.892177875601576,1.74333061458214,2.97721202068434,-3.24099988592184,-1.81084863107983,-0.0629785119882284,-2.66600862186631,-0.920542249882907,-0.898260963914263,-1.25012884530405,-2.45173321483451,2.25981371900054,0.432610016033833,0.239931293014638
"chr1:161275704:161275707",-0.0752028995749291,2.24930681933189,2.49279315344628,4.86009044402463,1.42986387273783,3.92562805784282,0.941656545068589,2.31114291647688,-0.413858173387579,-0.531329609374521,-2.44149414646019,-0.96555657294901,0.279173681842043,3.86531079986063,-3.49759654844871,-0.650996411343488,-0.209438988854219,-0.513830195715317,-0.153224575918579,0.233385090082681
"chr1:161276563:161276578",0.2919479560955,1.74477157829624,1.39223877033642,5.10610039203118,1.72670536646086,3.77472216453459,-0.602527868159387,1.98172060853244,1.09361004405326,3.10364928182899,0.286029510219976,-0.767799222819253,2.35008975725092,1.84250401259938,2.54503514929633,-1.74016447692762,-1.99718045623155,1.82253630792463,0.102643314196246,0.59003180955581
"chr1:161276568:161276574",0.0832109775373045,1.86401969777834,1.03654844756982,5.49133356354936,0.99183308852798,3.58491829492382,0.646142971425836,1.90785961791543,2.46341735170447,-1.96920179007789,-1.52620448667039,-0.316397036925702,-1.49247442767835,0.110187579856114,-0.438860296326026,-1.4297663604361,-2.34868974330407,2.10488310883298,0.297896172714195,0.45523245372495
"chr1:161277091:161277094",0.0189401577650233,1.19825575687008,0.422708805105161,3.52999565116229,0.363388665274155,2.03071223581022,0.634807286238379,0.887351260260286,2.31135105322539,-2.93739777409029,-0.953020814826754,0.309806696764522,-2.66614786619395,-2.291513078674,-0.127275666054558,-0.218334136116903,-1.22136637205296,1.39568029205968,0.356415900687998,-0.597494269515733
"chr1:161277130:161277133",0.0132743617628533,0.409034626108983,0.0312418160349141,1.07291643109967,0.0353019192859864,0.442123834993278,0.184080310174522,-0.0404730809513906,0.902275832516614,-1.48595895994227,0.124298419063568,0.466999694222459,-1.52741105306254,-2.46252230367695,0.580282645676255,0.871812558254489,0.570220943094347,-0.201474122433208,0.0992772080426862,-1.28784396803207
"chr1:161277156:161277159",0.0259481333253754,2.10013258949158,1.33005229497308,5.89767967248025,1.01536550778382,3.93393819935655,0.98940990118573,2.16900857412454,2.23460884495589,-2.47855656769695,-2.30615178147315,-0.481006684769448,-1.70333017810044,1.18097811016827,-2.16537274502105,-1.2656601206412,-1.83126670616697,1.22316775178908,0.23341105656191,0.395999002443701
"chr1:16374428:16374431",2.83872366384107,-1.97604053517917,-1.85337112195245,-3.68602855405736,-1.65374030545213,3.124727866007,0.653898528686445,3.06777308644453,0.888326003838365,-0.964382728349839,2.43931088067834,-2.29574825715382,2.20889250034615,0.346799352615178,-2.07882946624447,-0.999224185775394,-0.69915095100241,1.40188749147675,1.47354315212553,-0.405604912063914
"chr1:169492450:169492456",-0.918894505001162,2.00566400365987,6.14423561932883,0.50497926773458,2.24240306633005,2.62582515117569,0.834858192498378,1.9565358345264,-4.02160358944281,0.195953933291817,-1.89201306401272,-0.731342957521447,1.34443068416506,3.3278121905696,-2.68364526106315,-0.425033777604188,-0.425417688264574,0.229678390077665,0.1686869016172,0.0204930212604071
"chr1:169519131:169519134",-1.09835194051251,1.158399005083,6.0579600634362,-2.67233789217036,1.91914172626437,0.332916508112097,0.905442458245516,0.886577968579587,-5.1536337889964,-2.49101910214799,-0.688825145623759,0.296846226553833,0.934587632632334,-0.0799948214284738,0.476434246743444,-0.610347554295504,-1.74910229842724,2.87489394376331,-0.0937396170010524,0.69860837322713
"chr1:17350524:17350527",-0.81949249700511,1.07490807712002,4.90147473895072,-2.16727680520896,1.53784696571088,0.369750521919975,0.814912972912621,0.730209026335115,-4.64572443146246,-2.06043371369062,-0.614633061176879,0.136232194729961,0.620429887925919,0.00146699327337192,0.380635398388909,-0.427446984339495,-1.39924651750838,2.55872635345681,-0.141559274609213,0.626022247007841
"chr1:17355201:17355204",-1.26241161744759,1.71624305255325,7.32417484335314,-2.88623915208363,2.32955801542335,1.02329030860095,1.15252460738868,1.29660054956574,-6.34683785419973,-2.29656107412339,-1.22760064877065,-0.261020587439821,0.655915113237856,0.995884433198519,-0.118623915374697,-0.693211070512762,-1.72756287443,2.68799228164906,0.0694155307721057,0.620771324177083
"chr1:173873038:173873047",0.097949577324816,2.96885972546475,3.07243707805062,7.08141821423224,2.24963301031499,5.62009120628219,0.418319775234579,3.15372452245211,0.374908895968018,1.42291269714728,-1.92246049400159,-1.21164205568143,1.35403284617008,4.03232620035728,-1.46318905552425,-1.64729792045013,-1.5967247812991,0.906550558324254,0.012516174857768,0.504674841188177
"chr1:173873181:173873184",-4.62150986069202,-0.763357680472119,9.6240557796075,-4.98257335500541,3.68613585892109,0.273084505427344,0.426636883346017,1.81850935675358,-0.688790524687153,-3.04720369436528,-1.04989011674378,-0.305615858019585,1.20927193251051,2.05544227508243,1.4250286081484,-1.05207396040847,-1.67002011290147,0.971711865097829,0.511996856413186,0.0886621996705774
"chr1:173878807:173878810",-0.0457472899678454,2.49426827904941,2.48019427940884,5.70627739663614,1.5009211795883,4.44293098838347,1.07129007560444,2.59139650615537,0.0606782516067137,-0.924320029222698,-2.75816804388384,-1.04623981257462,-0.0429408690276121,4.02952399747978,-3.78786391609934,-0.856666058697915,-0.474596246303813,-0.385707417069887,-0.126837895171991,0.32054452068498
"chr1:173879998:173880001",10.6452869450403,-13.3811982559539,2.14734403275872,-0.58621288044721,-0.516607496317846,2.25560482125341,-2.93622891043525,1.83444650583726,-0.109569210310754,0.049570722709349,-1.97597799460789,-1.43203477098681,0.391771371207503,0.855848957655123,-0.517974882858617,-0.788327220444288,-2.06318313918756,1.10842363776844,-1.19497204579635,-2.74334521321548
"chr1:173881096:173881099",11.8977633860974,-15.2035160915829,2.82108504613709,-0.715484733811016,-1.07113569677511,3.98466312759509,-4.08790628663453,0.502527142094654,-0.180067328086852,-0.246627210299585,-0.72365410531577,0.170733446956244,-0.283938124968082,1.75925651911644,-0.528471794886075,-1.00760213158998,-1.17257390410288,1.09647211485591,0.0349649306978199,0.321540432098069
"chr1:173881140:173881146",0.821653006949866,2.2364268255008,-3.34255840168228,-6.87390111272975,-2.06395544809675,5.11413235740457,1.43640841264044,3.43998466759629,-0.473742177758763,1.13220493138973,0.136100924305207,-3.73718487624886,-3.30607736723991,2.73761250931829,0.309024974551131,-1.90921838657612,-1.15000031683382,1.29351856797562,-0.431352085207564,0.937003188747534
"chr1:173883693:173883696",11.4266451962402,-14.6533254332949,2.80371402531099,-0.766789941769304,-1.2298098786772,4.35066846458838,-4.16383585101473,-0.000523995876077476,-0.165263352770031,-0.377529060822003,-0.0545709877356036,0.790850198435611,-0.450030016764183,1.97347739412594,-0.555741621999595,-1.02088135481908,-0.663941627540052,1.02077743558026,0.690512273533133,1.69695198222494
"chr1:173883771:173883777",-0.144257600969742,2.67047741695782,3.39564864443595,4.91053562115504,1.80784827707801,4.5152649316391,0.980429871203209,2.65451139890469,-1.10661443530442,-0.282183369753756,-2.50180120828024,-1.09749807053067,0.189048097270619,3.81945517184042,-3.09903556396408,-0.848170566530572,-0.740035703950792,0.371532480554131,-0.191360963925104,0.338671979119458
"chr1:173883837:173883840",12.0710712959249,-15.3602646000935,2.76728775862881,-0.739326855375482,-1.07859768078131,3.74465532514677,-4.12543179370521,0.901276073601823,-0.16837059045826,-0.215237588004823,-1.00503282632537,-0.178033375671681,-0.115606841587486,1.61032620867704,-0.558100030923477,-0.985248326689861,-1.31215345166536,1.1083485510903,-0.0449361740609222,0.121104604706851
"chr1:179520556:179520559",-0.409734370691393,0.396907520712246,-0.867040851484005,-0.269185282338816,-0.52588055179131,-1.52928454439384,-0.926781476178034,-3.95151119382317,0.571948082566527,-0.464011193653856,-0.04698310911882,-1.85248323725871,1.41538513375287,1.66957691146957,-1.46030771776724,-0.985723675329068,-3.64102048524073,-0.057562530220756,-3.12130698944921,1.51717219690156
"chr1:179526186:179526195",12.0738361877367,-14.7699530811968,1.40584812476428,-0.741695809320993,2.71786947627982,1.68276032789993,3.5215357816225,0.582233832443294,0.299377877419273,0.618659846426949,-1.1123149578797,-0.640076580683769,-0.124806606259478,2.06758187841703,-0.696589675589394,-1.33749791879158,-2.25043689314942,1.605960701281,-0.551388145000024,-1.90951872337444
"chr1:179530490:179530493",9.13609103454267,-11.0483222437842,1.13808324929412,-1.83248298115546,-1.20936509342538,3.72222558671225,-2.1182807393908,1.70828033671356,0.367099046779405,-0.745648062683993,0.834581125169319,-0.884714505547751,1.49672711953658,0.946542770190303,-1.63002787083089,-0.914436837371292,-1.18630879413092,1.44320339453327,0.913065597084984,-1.16079772381126
"chr1:183542340:183542343",1.97424757893227,-1.44372277876696,-0.864957087564315,-0.1329944965555,-0.789801777474049,-4.23776665638134,-1.82083678869268,3.64704097297996,0.205339688232153,0.0697981761512397,-1.02755187338955,-1.1288667431916,0.573418234615073,1.57600840124065,-0.96611702152733,-1.42065480041744,-1.59168116628713,1.36721047610022,-0.308608177420955,-0.410924182460624
"chr1:183546810:183546813",11.9979658454326,-15.1873910635002,2.59761422944845,-0.677364493631809,-0.754804426763595,3.15483954150159,-3.56351227014286,1.36133834924869,-0.145680871386575,-0.0556072761506117,-1.56897326954134,-0.81610180228632,0.0974874271680841,1.3291812872929,-0.544821935238313,-0.94128334988062,-1.80858507023182,1.1712497793373,-0.727005575371728,-1.54007621633565
"chr1:183559290:183559293",10.4503970375221,-13.2097581457775,2.21791222137089,-0.595360671787208,-0.563253697031535,2.65290828579293,-2.89610009991473,1.29522628122451,-0.108673904482107,-0.00872907257254757,-1.52882717310009,-0.94154050518043,0.21150458501645,1.03052271227091,-0.495822077518189,-0.802245200215323,-1.79307370438329,1.06057466934218,-0.964156759717266,-2.23989808487222
"chr1:183559401:183559410",1.43577461060677,1.21551931637641,-4.23473943741435,-6.41158660495467,-1.70300601473248,4.69409019093101,1.6892467220017,4.19444818300725,1.22347571811914,-0.589144906431841,0.329701592912392,-0.542268392617898,1.87665554018109,1.3166437488748,-1.52290552202603,-0.555140279987228,-2.16785942507365,1.19617573700415,0.438645038458423,0.567757246206374
"chr1:196648803:196648806",-1.98419701414217,0.731671745526504,5.96260181544569,-1.16666141063569,2.24673109487883,1.44952889889487,0.530770502783939,1.45017791966879,-1.77396635538116,-0.762876315142638,-1.42331071448788,-0.729486917602635,1.05589944050402,2.83524445075941,-1.15803150320788,-0.272930330008976,-0.286101591185581,-0.500324369268873,0.5640169696434,-0.305931676066886
"chr1:196706693:196706708",0.274538460264934,1.58917255475538,1.14136625965259,4.98871206563466,1.57995293346877,3.51034197523835,-0.63707598550771,1.76307684297835,1.6287342519538,2.66937875110369,0.476128991405275,-0.729973800213794,2.11145393911463,1.31242590076815,2.99019015519332,-1.55841574779112,-1.87781363676784,1.85190800856165,0.414086099104264,0.416182724253581
"chr1:196716308:196716311",-0.269817726797857,1.30837319541915,2.0883941776691,2.42235045076049,1.04783218858183,2.2791718497312,0.515067773229645,1.35608345091105,-0.429220955646751,-0.0686309672447736,-1.47413167976416,-0.720784522516867,0.455923718534919,2.71346048932328,-2.12724823127933,-0.150391103294166,0.216968085352374,-0.760665813695686,0.133919177021499,-0.120408035340087
"chr1:196716395:196716398",-0.102486373417218,2.39690349724985,2.27511795060779,5.76694141680306,1.38264998385409,4.30290080492522,1.0798858388444,2.43521587308815,0.999393183304926,-1.72626218728643,-2.66195167999852,-0.861763409320804,-0.830526130164693,2.86952775147564,-3.19215951255781,-0.853361697169656,-0.916249807361517,0.252604001481741,0.142567577905187,0.209392908389067
"chr1:197030181:197030184",-3.08656751536605,0.281101949044149,8.61459975833753,-4.06184423539258,3.12839857749973,0.40424570792031,0.700257111968063,1.53723799618308,-2.66689422924886,-3.00908403591862,-1.04603593446756,-0.155106864066672,1.24572921622855,1.61520785977045,1.00420708804653,-0.558593497033667,-1.40539317631215,1.85578976720772,0.0964098379848322,0.265860563005365
"chr1:197297978:197297987",-0.174381849293122,2.71193307666899,4.44113731145423,4.62754199785976,2.33573118446653,4.68750952789844,0.376619757508906,2.74820609561379,-2.08470088841528,2.69975032558677,-1.85223138077016,-1.14451677046183,2.12507749255135,4.57306792832988,-2.63988862382732,-0.835198373989758,-0.404401280474835,-0.0519125676285301,-0.118163720535296,0.0581065618513389
"chr1:197403878:197403881",-0.653218320866251,2.08969039473555,5.06857394256599,1.05306517285352,1.91528466976036,2.57534077683742,1.13033236490211,1.84640922563161,-4.0092248382082,-1.11302379166445,-2.03978123690958,-0.706501991784224,0.77321775416315,3.07157011858049,-2.66009030004774,-0.208099559535618,-0.270505395400396,0.562392542979269,-0.199516640885759,0.225570330440471
"chr1:198678871:198678877",0.0582254795139838,1.77606106991344,1.34703787638404,4.81585688052609,1.09317532685856,3.39079822033574,0.526496120371569,1.87144359921215,1.32178055093944,-0.697507819309084,-1.48918119048972,-0.573192501630206,-0.307090513119866,1.63034123937915,-1.11308269164676,-1.10204892021352,-1.35321578697943,0.895388377324625,0.122219769145401,0.370388337467526
"chr1:201331098:201331101",2.79512907784962,-2.51340519422948,-0.526082136248771,0.607848689887953,-0.743191637939167,-6.29083197695888,-2.71309538816643,6.14737990254165,-0.168119632118741,0.759117197116025,-2.4851459270692,-1.57904481648997,-0.367143624574237,1.43377353372582,-0.261226975740668,-0.293685386873361,-2.11111566333561,0.861695826888861,0.581329411986513,0.813758390757545
"chr1:201332465:201332468",1.5571770332622,-1.03491996857178,-0.66423680219349,0.604674491081321,-0.732675178367946,-5.85877059336438,-2.21610828635108,4.93822208461084,-0.112475777098689,0.59036452951195,-0.988855073467112,-0.231254333571092,-0.79178304131705,2.13476561771106,-0.420342936587991,-0.410239904579664,-1.866230870849,1.00769478314809,0.848087038693397,0.648882283749738
"chr1:201332504:201332507",1.51834798183154,-0.960054296535303,-0.686298073650121,0.615059536133681,-0.818296464909799,-5.98057819388243,-2.25281560005308,4.87931281528452,-0.0970759297299514,0.575701427486672,-0.405641124615801,0.29037646078455,-1.03234448933082,2.67049654762101,-0.578456207536877,-0.459880108963568,-2.24074863701066,1.25545014081372,0.809025096123514,-0.399458236495932
"chr1:201334396:201334402",12.1931836338807,-14.9229632334326,1.63978036367102,-1.14739171408913,0.759781996556332,2.45917713019668,0.0848423094402669,1.68783369309703,0.258931375862708,0.084910956605937,-1.13674241106334,-1.10880786061919,0.729147773486206,1.46436420303077,-1.03499302366831,-1.15303094718068,-2.05205836500215,1.54432408089497,-0.187601520713365,-1.74313906968478
"chr1:201334411:201334414",10.4713327964285,-12.8320576572326,1.64343053817409,-0.964571119151279,-0.87965848823134,1.67697948518692,-3.16301178211258,3.16531201846979,0.0459688383954924,-0.121543462822812,-2.09396269750491,-2.33519923148787,1.2454800815959,0.444829672214454,-0.942884793401005,-0.820026509200693,-2.16987311661112,1.28048102665961,-0.763885537757055,-2.72454279237134
"chr1:204135374:204135377",5.24186130760047,-6.19988253843169,0.675018964662941,0.104066544211341,-0.663752894881568,-1.94425890487636,-2.77586203858021,3.76528722872986,-0.199989195158888,0.451497311968717,-2.89773203938438,-1.96685205777282,0.134544157335433,0.118552049907882,0.128382147450462,-0.130912788241439,-0.923545432142298,0.125644187106128,0.397786202759952,2.64888683619594
"chr1:207940494:207940500",-0.0268342196673968,1.36961863970008,1.65240998935745,3.00787170962261,1.02839887179246,2.49485396576292,0.30045778395033,1.42116332810064,-0.212174297207462,0.669340201248271,-1.11170537967429,-0.62787464209054,0.736109062876262,2.37093264180928,-1.44807476284028,-0.44938199961383,-0.165535177009989,-0.240467640955477,-0.00703793471086503,0.0531286106554931
"chr1:20977082:20977085",0.439359163970401,1.76784650048441,-2.02523285252567,-5.09495972873672,-1.62523000799259,3.62141755679412,1.17800888634766,2.25254240552951,-0.78258052329856,0.86703835849773,0.567262648330919,-4.21427501432601,-3.40969896118765,2.30641116226903,0.500492902001745,-2.03593875307185,-0.487741457294533,1.13840028661904,-0.3826288629261,0.661762230506043
"chr1:209961800:209961812",1.88207929145513,0.364503423497018,-4.00677473307337,-5.5557347544424,-0.749923789250579,3.87623005149362,1.92571747999855,3.68249289643136,1.53032597002529,-1.00856714539743,-0.856904577770446,1.78529232449037,3.59007453486233,0.889830067654495,-1.79299719367811,0.286541015000423,-2.46535287349052,0.949145560958901,0.645519645635559,0.616975405803077
"chr1:21889607:21889616",-1.20962016208193,1.33416050390607,7.54279292585422,-2.93493174659918,1.97854728074161,0.756591214361492,0.727416631108615,1.15323098995305,-5.44646596486007,-0.271834149844894,-0.784960248471824,0.506654115040051,0.68943425589555,-0.679845391622845,-1.02002747675836,-1.02714897050699,-2.26933100460999,3.19366391206625,-0.169516101031168,0.678163056648068
